Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","105","Israël","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","223","S","Données standardisées"
"FBS","Bilans Alimentaires","105","Israël","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires","105","Israël","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires","105","Israël","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","483","S","Données standardisées"
"FBS","Bilans Alimentaires","105","Israël","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","106","Italie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","1135","S","Données standardisées"
"FBS","Bilans Alimentaires","106","Italie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","56","S","Données standardisées"
"FBS","Bilans Alimentaires","106","Italie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","2457","S","Données standardisées"
"FBS","Bilans Alimentaires","106","Italie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","1135","S","Données standardisées"
"FBS","Bilans Alimentaires","106","Italie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","343","S","Données standardisées"
"FBS","Bilans Alimentaires","109","Jamaïque","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires","109","Jamaïque","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","109","Jamaïque","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires","109","Jamaïque","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","146","S","Données standardisées"
"FBS","Bilans Alimentaires","109","Jamaïque","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","110","Japon","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","1164","S","Données standardisées"
"FBS","Bilans Alimentaires","110","Japon","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBS","Bilans Alimentaires","110","Japon","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","2621","S","Données standardisées"
"FBS","Bilans Alimentaires","110","Japon","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","2469","S","Données standardisées"
"FBS","Bilans Alimentaires","110","Japon","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires","112","Jordanie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","41","S","Données standardisées"
"FBS","Bilans Alimentaires","112","Jordanie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","41","S","Données standardisées"
"FBS","Bilans Alimentaires","112","Jordanie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","112","Jordanie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","243","S","Données standardisées"
"FBS","Bilans Alimentaires","112","Jordanie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","108","Kazakhstan","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","384","S","Données standardisées"
"FBS","Bilans Alimentaires","108","Kazakhstan","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","157","S","Données standardisées"
"FBS","Bilans Alimentaires","108","Kazakhstan","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","170","S","Données standardisées"
"FBS","Bilans Alimentaires","108","Kazakhstan","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","302","S","Données standardisées"
"FBS","Bilans Alimentaires","108","Kazakhstan","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","101","S","Données standardisées"
"FBS","Bilans Alimentaires","114","Kenya","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","423","S","Données standardisées"
"FBS","Bilans Alimentaires","114","Kenya","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","82","S","Données standardisées"
"FBS","Bilans Alimentaires","114","Kenya","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires","114","Kenya","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires","114","Kenya","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","96","S","Données standardisées"
"FBS","Bilans Alimentaires","113","Kirghizistan","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","83","S","Données standardisées"
"FBS","Bilans Alimentaires","113","Kirghizistan","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","48","S","Données standardisées"
"FBS","Bilans Alimentaires","113","Kirghizistan","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires","113","Kirghizistan","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires","113","Kirghizistan","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","83","Kiribati","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","83","Kiribati","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","83","Kiribati","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","83","Kiribati","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","83","Kiribati","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","118","Koweït","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","44","S","Données standardisées"
"FBS","Bilans Alimentaires","118","Koweït","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","53","S","Données standardisées"
"FBS","Bilans Alimentaires","118","Koweït","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","181","S","Données standardisées"
"FBS","Bilans Alimentaires","118","Koweït","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","122","Lesotho","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBS","Bilans Alimentaires","122","Lesotho","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","122","Lesotho","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","122","Lesotho","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires","122","Lesotho","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","119","Lettonie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires","119","Lettonie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","119","Lettonie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","72","S","Données standardisées"
"FBS","Bilans Alimentaires","119","Lettonie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","42","S","Données standardisées"
"FBS","Bilans Alimentaires","119","Lettonie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","154","l'ex-République yougoslave de Macédoine","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires","154","l'ex-République yougoslave de Macédoine","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","154","l'ex-République yougoslave de Macédoine","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","22","S","Données standardisées"
"FBS","Bilans Alimentaires","154","l'ex-République yougoslave de Macédoine","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","40","S","Données standardisées"
"FBS","Bilans Alimentaires","154","l'ex-République yougoslave de Macédoine","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","73","S","Données standardisées"
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","98","S","Données standardisées"
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","38","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","138","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","81","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","23","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","172","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","59","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","72","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","194","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","231","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","1219","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","38","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","34","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","89","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","23","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","152","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","131","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","47","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","45","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","265","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","144","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","686","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","61","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","48","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","22","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","1876","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","109","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","1864","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","3685","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","80","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","57","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","130","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","34","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","33","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","23","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","133","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","36","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","263","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","48","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","602","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","1165","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","219","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","58","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","43","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","29","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","130","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","160","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","74","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","52","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","404","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","472","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","255","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","301","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","165","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","100","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","119","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","106","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","11","S","Données standardisées"
